data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
8819758,48,BHR10207,10207,"15 December 2021",2021,1,Protests,"Peaceful protest","Protesters (Bahrain)","February 14 Youth Coalition",6,,,0,60,"Middle East",Bahrain,Capital,,,Sanabis,26.2272,50.5508,1,"AhlulBayt News Agency; 14 February Revolution Youth Coalition; Bahrain Alyoum",Other-National,"On 15 December 2021, protesters, including February 14 Youth Coalition, demonstrated in Sanabis (Capital) in support of Abduljalil as Sinkis, a political prisoner who is carrying out a hunger strike in prison. The protesters also demanded the release of all political prisoners and prepared to commemorate Martyr's Day. [size=no report]",0,1644271364,BHR
8819757,48,BHR10206,10206,"12 December 2021",2021,1,Protests,"Peaceful protest","Protesters (Bahrain)","February 14 Youth Coalition",6,,,0,60,"Middle East",Bahrain,Capital,,,Sanabis,26.2272,50.5508,1,"Bahrain Alyoum; 14 February Revolution Youth Coalition; AhlulBayt News Agency",Other-National,"On 12 December 2021, protesters, including February 14 Youth Coalition, demonstrated in Sanabis (Capital) demanding the release of political prisoners. [size=no report]",0,1644271364,BHR
8703959,48,BHR10205,10205,"11 December 2021",2021,1,Protests,"Peaceful protest","Protesters (Bahrain)","February 14 Youth Coalition",6,,,0,60,"Middle East",Bahrain,Northern,,,Demistan,26.1264,50.4811,1,"14 February Revolution Youth Coalition",Other,"On 11 December 2021, protesters, including February 14 Youth Coalition, demonstrated in Demistan (Northern) demanding the release of political prisoners. [size=no report]",0,1641858465,BHR
8703961,48,BHR10202,10202,"11 December 2021",2021,1,Protests,"Peaceful protest","Protesters (Bahrain)","February 14 Youth Coalition",6,,,0,60,"Middle East",Bahrain,Capital,,,Sanabis,26.2272,50.5508,1,"14 February Revolution Youth Coalition",Other,"On 11 December 2021, protesters, including February 14 Youth Coalition, demonstrated in Sanabis (Capital) demanding the release of political prisoners. [size=no report]",0,1641858465,BHR
8703964,48,BHR10203,10203,"11 December 2021",2021,1,Protests,"Peaceful protest","Protesters (Bahrain)","February 14 Youth Coalition",6,,,0,60,"Middle East",Bahrain,Northern,,,"Abu Saybi",26.2175,50.5069,1,"14 February Revolution Youth Coalition",Other,"On 11 December 2021, protesters, including February 14 Youth Coalition, demonstrated in Abu Saybi and Ash Shakhurah (Northern) demanding the release of political prisoners. [size=no report]",0,1641858465,BHR
8703968,48,BHR10204,10204,"11 December 2021",2021,1,Protests,"Peaceful protest","Protesters (Bahrain)","February 14 Youth Coalition",6,,,0,60,"Middle East",Bahrain,Northern,,,"Ash Shakhurah",26.2147,50.5069,1,"14 February Revolution Youth Coalition",Other,"On 11 December 2021, protesters, including February 14 Youth Coalition, demonstrated in Abu Saybi and Ash Shakhurah (Northern) demanding the release of political prisoners. [size=no report]",0,1641858465,BHR
8819754,48,BHR10198,10198,"04 December 2021",2021,1,Protests,"Peaceful protest","Protesters (Bahrain)",,6,,,0,60,"Middle East",Bahrain,Northern,,,"Al Markh",26.2103,50.4733,1,"Al Mayadin; ADHRB; Bahrain Mirror; Bahrain Alyoum",National-Regional,"On 4 December 2021, protesters demonstrated in Al Markh (Northern) against the Bahraini government's decision to normalize relations with Israel. [size=no report]",0,1644271364,BHR
8819755,48,BHR10199,10199,"04 December 2021",2021,1,Protests,"Peaceful protest","Protesters (Bahrain)","February 14 Youth Coalition",6,,,0,60,"Middle East",Bahrain,Northern,,,Demistan,26.1264,50.4811,1,"Bahrain Alyoum; ADHRB; Bahrain Mirror; Al Mayadin",National-Regional,"On 4 December 2021, protesters, including February 14 Youth Coalition, demonstrated in Demistan (Northern) demanding the release of political prisoners. [size=no report]",0,1644271364,BHR
8819756,48,BHR10200,10200,"04 December 2021",2021,1,Protests,"Peaceful protest","Protesters (Bahrain)",,6,,,0,60,"Middle East",Bahrain,Southern,,,Nuwaidrat,26.1347,50.5975,1,"Bahrain Mirror; ADHRB; Al Mayadin; Bahrain Alyoum",National-Regional,"On 4 December 2021, protesters demonstrated in Nuwaidrat (Southern) to commemorate the 40th day since the passing of Ali Qambar. Ali Qambar was a political prisoner who was released in 2018 and was diagnosed with cancer while in prison. Some sources claimed that his diagnosis was neglected by the authorities allowing the tumor to develop and to eventually kill him on 25 October 2021. [size=no report]",0,1644271364,BHR
8819751,48,BHR10194,10194,"03 December 2021",2021,1,Protests,"Peaceful protest","Protesters (Bahrain)","February 14 Youth Coalition",6,,,0,60,"Middle East",Bahrain,Capital,,,Sanabis,26.2272,50.5508,1,"14 February Revolution Youth Coalition; Bahrain Alyoum",Other-National,"On 3 December 2021, protesters, including February 14 Youth Coalition, demonstrated in Sanabis (Capital) demanding the release of political prisoners. The protesters also denounced the police storming in civilian houses to make arrests. [size=no report]",0,1644271364,BHR
8819752,48,BHR10195,10195,"03 December 2021",2021,1,Protests,"Peaceful protest","Protesters (Bahrain)","February 14 Youth Coalition",6,,,0,60,"Middle East",Bahrain,Northern,,,Demistan,26.1264,50.4811,1,"14 February Revolution Youth Coalition; Bahrain Alyoum",Other-National,"On 3 December 2021, protesters, including February 14 Youth Coalition, demonstrated in Demistan (Northern) demanding the release of political prisoners. [size=no report]",0,1644271364,BHR
8819749,48,BHR10192,10192,"02 December 2021",2021,1,Protests,"Peaceful protest","Protesters (Bahrain)","February 14 Youth Coalition",6,,,0,60,"Middle East",Bahrain,Capital,,,Sanabis,26.2272,50.5508,1,"Bahrain Alyoum; Al Wefaq National Islamic Society; SALAM DHR; 14 February Revolution Youth Coalition","Other-New media","On 2 December 2021, protesters, including February 14 Youth Coalition, demonstrated in Sanabis (Capital) in support of Abduljalil as Sinkis, a political prisoner who is carrying out a hunger strike in prison. The protesters also demanded the release of all political prisoners. [size=no report]",0,1644271364,BHR
8819750,48,BHR10193,10193,"02 December 2021",2021,1,Protests,"Peaceful protest","Protesters (Bahrain)","February 14 Youth Coalition",6,,,0,60,"Middle East",Bahrain,Northern,,,Demistan,26.1264,50.4811,1,"14 February Revolution Youth Coalition; Bahrain Alyoum",Other-National,"On 2 December 2021, protesters, including February 14 Youth Coalition, demonstrated in Demistan (Northern) demanding the release of political prisoners. [size=no report]",0,1644271364,BHR
8819748,48,BHR10191,10191,"01 December 2021",2021,1,Protests,"Peaceful protest","Protesters (Bahrain)","February 14 Youth Coalition",6,,,0,60,"Middle East",Bahrain,Capital,,,Sanabis,26.2272,50.5508,1,"Bahrain Alyoum; 14 February Revolution Youth Coalition",Other-National,"On 1 December 2021, protesters, including February 14 Youth Coalition, demonstrated in Sanabis (Capital) in support of Abduljalil as Sinkis, a political prisoner who is carrying out a hunger strike in prison. The protesters also demanded the release of all political prisoners. [size=no report]",0,1644271364,BHR
8819753,48,BHR10196,10196,"01 December 2021",2021,1,Protests,"Peaceful protest","Protesters (Bahrain)","Prisoners (Bahrain)",6,,,0,60,"Middle East",Bahrain,Southern,,,"Jaw Prison",25.9916,50.6165,1,"ADHRB; AhlulBayt News Agency; Bahrain Alyoum",National-Regional,"On 1 December 2021, prisoners protested in Building 15 of Jaw Prison (Southern) in support of Abduljalil as Sinkis, a political prisoner who is carrying out a hunger strike in prison. [size=no report]",0,1644271364,BHR
8673182,48,BHR10189,10189,"30 November 2021",2021,1,Protests,"Peaceful protest","Protesters (Bahrain)","February 14 Youth Coalition",6,,,0,60,"Middle East",Bahrain,Capital,,,Sanabis,26.2272,50.5508,1,"14 February Revolution Youth Coalition; Press TV",Other-Regional,"On 30 November 2021, protesters, including February 14 Youth Coalition, demonstrated in Sanabis (Capital) and Demistan (Northern) demanding the release of political prisoners and denouncing the arbitrary arrests carried out by the authorities. [size=no report]",0,1638827923,BHR
8687570,48,BHR10190,10190,"30 November 2021",2021,1,Protests,"Peaceful protest","Protesters (Bahrain)","February 14 Youth Coalition",6,,,0,60,"Middle East",Bahrain,Northern,,,Demistan,26.1264,50.4811,1,"SALAM DHR; 14 February Revolution Youth Coalition; Al Wefaq National Islamic Society; Press TV","Other-New media","On 30 November 2021, protesters, including February 14 Youth Coalition, demonstrated in Sanabis (Capital) and Demistan (Northern) demanding the release of political prisoners and denouncing the arbitrary arrests carried out by the authorities. [size=no report]",0,1639434104,BHR
8819746,48,BHR10187,10187,"29 November 2021",2021,1,Protests,"Peaceful protest","Protesters (Bahrain)","February 14 Youth Coalition",6,,,0,60,"Middle East",Bahrain,Capital,,,"Jidd Hafs",26.2191,50.5366,1,"14 February Revolution Youth Coalition; Bahrain Alyoum",Other-National,"On 29 November 2021, protesters, including February 14 Youth Coalition, demonstrated in Al Budayi street near Sanabis (coded to Jidd Hafs) (Capital) demanding the release of political prisoners. [size=no report]",0,1644271364,BHR
8819747,48,BHR10188,10188,"29 November 2021",2021,1,Protests,"Peaceful protest","Protesters (Bahrain)","February 14 Youth Coalition",6,,,0,60,"Middle East",Bahrain,Northern,,,Demistan,26.1264,50.4811,1,"14 February Revolution Youth Coalition; Bahrain Alyoum",Other-National,"On 29 November 2021, protesters, including February 14 Youth Coalition, demonstrated in Demistan (Northern) demanding the release of political prisoners. [size=no report]",0,1644271364,BHR
8687573,48,BHR10197,10197,"28 November 2021",2021,1,Protests,"Peaceful protest","Protesters (Bahrain)",,6,,,0,60,"Middle East",Bahrain,Capital,,,Sanabis,26.2272,50.5508,1,"Al Wefaq National Islamic Society; SALAM DHR; ADHRB; Press TV","New media-National","On 28 November 2021, protesters demonstrated in Sanabis (Capital) in support of Abduljalil as Sinkis, a political prisoner who is carrying out a hunger strike in prison. The protesters also demanded the release of all political prisoners. [size=no report]",0,1639434104,BHR
8819744,48,BHR10185,10185,"28 November 2021",2021,1,Protests,"Peaceful protest","Protesters (Bahrain)","February 14 Youth Coalition",6,,,0,60,"Middle East",Bahrain,Capital,,,"Jidd Hafs",26.2191,50.5366,1,"Bahrain Alyoum; 14 February Revolution Youth Coalition",Other-National,"On 28 November 2021, protesters, including February 14 Youth Coalition, demonstrated in Al Budayi street near Sanabis (coded to Jidd Hafs) (Capital) demanding the release of political prisoners. [size=no report]",0,1644271364,BHR
8819745,48,BHR10186,10186,"28 November 2021",2021,1,Protests,"Peaceful protest","Protesters (Bahrain)","February 14 Youth Coalition",6,,,0,60,"Middle East",Bahrain,Northern,,,Demistan,26.1264,50.4811,1,"14 February Revolution Youth Coalition; Bahrain Alyoum",Other-National,"On 28 November 2021, protesters, including February 14 Youth Coalition, demonstrated in Demistan (Northern) demanding the release of political prisoners. [size=no report]",0,1644271364,BHR
8819743,48,BHR10184,10184,"27 November 2021",2021,1,Protests,"Peaceful protest","Protesters (Bahrain)","February 14 Youth Coalition",6,,,0,60,"Middle East",Bahrain,Northern,,,Demistan,26.1264,50.4811,1,"Bahrain Alyoum; 14 February Revolution Youth Coalition",Other-National,"On 27 November 2021, protesters, including February 14 Youth Coalition, demonstrated in Demistan (Northern) demanding the release of political prisoners. [size=no report]",0,1644271364,BHR
8687569,48,BHR10182,10182,"21 November 2021",2021,1,Protests,"Peaceful protest","Protesters (Bahrain)",,6,,,0,60,"Middle East",Bahrain,Capital,,,Sanabis,26.2272,50.5508,1,"SALAM DHR; Press TV; Al Wefaq National Islamic Society","New media-Regional","On 21 November 2021, protesters demonstrated in Sanabis (Capital) demanding the release of political prisoners. [size=no report]",0,1639434104,BHR
8776394,48,BHR10181,10181,"21 November 2021",2021,1,Protests,"Peaceful protest","Protesters (Bahrain)","Women (Bahrain)",6,,,0,60,"Middle East",Bahrain,Capital,,,Manama,26.2279,50.5857,1,"LuaLua TV; ADHRB",International,"On 21 November 2021, mothers of political prisoners demonstrated in front of the Ombudsman's office in Manama (Capital) demanding to contact their detained sons who are carrying out a hunger strike in Dry Dock Prison. The group subsequently headed to Dry Dock Prison to speak to the prison's authority. [size=no report]",0,1642167840,BHR
8819742,48,BHR10180,10180,"19 November 2021",2021,1,Protests,"Peaceful protest","Protesters (Bahrain)",,6,,,0,60,"Middle East",Bahrain,Northern,,,"Bu Quwa",26.2047,50.52,1,"Bahrain Alyoum; AhlulBayt News Agency; Press TV; Bahrain Mirror",National-Regional,"On 19 November 2021, protesters demonstrated in Bu Quwa (Northern) calling on the participant countries of the 2021 Manama Dialogue to stop supporting the Bahraini regime and its human rights violations. [size=dozens]",0,1644271364,BHR
8660086,48,BHR10179,10179,"18 November 2021",2021,1,Protests,"Peaceful protest","Protesters (Bahrain)","February 14 Youth Coalition",6,,,0,60,"Middle East",Bahrain,Capital,,,Sanabis,26.2272,50.5508,1,"14 February Revolution Youth Coalition; Al Wefaq National Islamic Society; SALAM DHR","Other-New media","On 18 November 2021, protesters, including February 14 Youth Coalition, demonstrated in Sanabis (Capital) in support of Abduljalil as Sinkis, a political prisoner who is carrying out a hunger strike in prison. The protesters also demanded the release of all political prisoners. [size=no report]",0,1638217120,BHR
8663730,48,BHR10178,10178,"17 November 2021",2021,1,Protests,"Peaceful protest","Protesters (Bahrain)","February 14 Youth Coalition",6,,,0,60,"Middle East",Bahrain,Capital,,,Sanabis,26.2272,50.5508,1,"14 February Revolution Youth Coalition; ADHRB; Sanabis Media","Other-New media","On 17 November 2021, protesters, including February 14 Youth Coalition, demonstrated in Sanabis (Capital) in support of Abduljalil as Sinkis, a political prisoner who is carrying out a hunger strike in prison. The protesters also demanded the release of all political prisoners. [size=no report]",0,1638228464,BHR
